,x,y,node_id
2318,4444512.561999654,5359296.962958889,1432906139
2319,4471188.076353971,5352902.7153815925,1434930485
2320,4471769.717710226,5352436.72215687,1434941292
2321,4470626.414694242,5354272.763759545,1435323862
2322,4468855.1232348,5352809.19840762,1435911182
2323,4467962.223143111,5341694.400789001,1436835901
2324,4496745.856790449,5380233.184845987,1437265727
2325,4467894.900175101,5341608.100581261,1437778530
2326,4466035.888156469,5333597.565350246,1437821461
2327,4466036.2487987,5333610.6511280965,1437821467
2328,4482166.191093526,5333902.783290614,14388263
2329,4481984.346618599,5333912.538962442,14388264
2330,4484098.13865973,5334515.268723401,14388274
2331,4467971.785474231,5341588.1301396685,1439623405
2332,4467979.2778745,5341504.933741029,1439623408
2333,4467983.02063492,5341463.368929401,1439623410
2334,4467997.014557558,5341464.468992922,1439623427
2335,4467985.772411855,5341589.363649679,1439623429
2336,4467993.257893868,5341506.222909851,1439623438
2337,4467993.708631218,5341406.508657858,1439623441
2338,4475353.243713563,5324194.884835356,1440697816
2339,4497000.115853936,5381687.941299282,1442218584
2340,4495207.079781376,5378606.234767345,1442281320
2341,4494373.340080727,5369099.119188824,1443432770
2342,4494127.237956695,5369185.007347,1443432781
2343,4494105.143016866,5369202.944868967,1443432782
2344,4493949.779713872,5369745.220194829,1443432796
2345,4481485.477437166,5329503.377065438,144352317
2346,4482762.824308258,5361120.815018994,1444232716
2347,4497400.262100435,5377847.564366645,1444894913
2348,4497305.846494419,5377855.827846907,1444894916
2349,4478477.143948544,5330735.197925481,1446017417
2350,4459962.940413203,5345561.480178016,1446492621
2351,4459932.136116637,5345577.887957467,1446492635
2352,4479961.684757734,5342643.657408975,1448184665
2353,4479509.481006276,5342758.2874744665,1448184676
2354,4478517.8358553,5341694.378577975,1448298481
2355,4478698.305465627,5341797.713821739,1448298491
2356,4467049.82945414,5336429.438308697,1448384680
2357,4449905.460586903,5325882.248153272,1448419860
2358,4450094.951229811,5327122.050079013,1448419862
2359,4486568.493544124,5327831.547360691,14485267
2360,4506812.483858005,5345789.077803729,14485913
2361,4500022.892559557,5346836.309423855,14485925
2362,4506039.969142549,5345855.13760541,14485937
2363,4503829.51941065,5346634.200059881,14485982
2364,4498583.566249707,5346653.152036677,14485988
2365,4504023.254449921,5346223.862192924,14485989
2366,4495421.170864492,5348954.931727919,14485991
2367,4503338.004090822,5346483.54026481,14486001
2368,4470331.78397261,5330868.671795879,1449321566
2369,4470534.619308331,5330970.323293512,1449321603
2370,4470303.385931722,5330990.756619464,1449321605
2371,4459037.478160939,5350467.537110297,1450021068
2372,4459024.168256504,5350483.423848889,1450021069
2373,4459050.8925108295,5350480.5622684015,1450021076
2374,4459038.993471763,5350494.515000279,1450021080
2375,4458769.966002523,5361407.894252171,1451130644
2376,4484177.320566856,5321891.185051575,1451581325
2377,4483852.901446741,5322174.519134743,1451581328
2378,4495238.284271509,5381760.67441502,1452047741
2379,4469255.234725898,5335776.335405002,1452374276
2380,4469295.803596292,5335896.598907378,1452374288
2381,4492760.688510938,5341673.39350301,1453704956
2382,4495827.721637864,5378522.8984591635,1454674254
2383,4460881.5188675895,5338937.276472984,1454892275
2384,4459260.474388603,5358178.574343872,1455720646
2385,4469959.317269516,5330203.463702693,1455802412
2386,4472614.855554175,5336066.737872633,1456528584
2387,4472673.410373466,5336251.532238085,1456528588
2388,4473073.75173964,5336166.4426846495,1457079803
2389,4429078.577911248,5340094.3920094585,145723042
2390,4474232.805463821,5330982.41248953,14574938
2391,4474287.941084927,5331074.767448934,14574939
2392,4474321.820267231,5331134.593762289,14574940
2393,4474108.872093892,5331246.138128939,14574941
2394,4474081.058156862,5331179.447035677,14574942
2395,4473931.781399895,5331127.497321219,14574943
2396,4473791.826507093,5331600.316900392,14574944
2397,4473845.12166124,5331687.160854757,14574945
2398,4474181.491119688,5331508.608257638,14574946
2399,4474136.410895096,5331418.299232501,14574947
2400,4474085.265657834,5331760.6008344265,14574948
2401,4472340.637311791,5327383.927286369,14574966
2402,4471997.121913672,5327322.1832468845,14574984
2403,4475777.035454864,5331362.2401963705,14574996
2404,4475799.004144725,5331342.276641008,14574997
2405,4464810.987732494,5330979.463970287,1457687047
2406,4470295.616877356,5331341.130822064,1457848793
2407,4430548.8581654,5346778.403299877,145809568
2408,4466289.654862821,5339248.954775045,1458904984
2409,4466589.3600002015,5339328.154000763,1458905011
2410,4440245.568746863,5354319.131116048,145897212
2411,4439977.849416587,5353062.5167296985,145899434
2412,4440276.338280086,5353240.685021097,145899495
2413,4440606.275583144,5351962.356911079,145908976
2414,4440282.002383339,5352428.915523644,145909091
2415,4441593.798776826,5351165.370500893,145910951
2416,4470906.483774708,5362509.414237527,1459204115
2417,4483988.093432478,5330398.700076027,1459261246
2418,4441090.189854843,5350415.164855586,145933389
2419,4442027.91859897,5350460.95162306,145933408
2420,4441150.988386376,5351935.604806351,145937279
2421,4441454.754882708,5351396.245269813,145937283
2422,4441963.894197792,5350591.184018657,145937291
2423,4442078.608663139,5350415.907431883,145937297
2424,4437041.880653397,5352802.967717286,145944987
2425,4436899.513143004,5353280.635374052,145944997
2426,4436738.445233681,5354227.3098879885,145945025
2427,4438253.130804182,5351269.627729452,145950641
2428,4438048.023929606,5351430.732714449,145952441
2429,4430606.267335393,5344343.9925610535,145964650
2430,4430704.630043243,5344019.406600365,145965756
2431,4430996.459709277,5343145.767322211,145968769
2432,4431361.691534689,5342865.043804946,145970000
2433,4431356.133993877,5342971.95008368,145971784
2434,4433121.337708255,5342875.680374172,145975576
2435,4433168.547527152,5342839.250343501,145975579
2436,4433307.188033507,5343015.427247139,145977479
2437,4433632.503715959,5343114.074519088,145977485
2438,4434579.977910763,5343062.180586518,145981828
2439,4434640.281373304,5343133.963280919,145981834
2440,4465747.582445084,5334323.548744241,1460267199
2441,4444343.7555576535,5364766.537622645,146028802
2442,4444343.382512951,5364602.887283254,146028808
2443,4444355.626569983,5364446.975334461,146028811
2444,4444230.158766515,5364519.150087131,146029259
2445,4444194.939711832,5366863.90476531,146030138
2446,4444631.97859298,5366072.008399527,146031045
2447,4465506.919685761,5334077.604738423,1460310535
2448,4445838.263645007,5365921.318871188,146032957
2449,4446987.24382051,5366119.492454581,146032975
2450,4450134.911307273,5366395.4242869085,146036568
2451,4450135.779695311,5366406.626251257,146037073
2452,4450179.99946347,5366471.614812422,146037075
2453,4450506.692862629,5367157.492285429,146037969
2454,4450582.989803831,5367383.797443144,146037981
2455,4449678.00007195,5369484.709752307,146044567
2456,4465544.085565448,5334263.880911653,1461103026
2457,4465650.838408553,5334602.83522496,1461154462
2458,4465664.97000902,5334842.948147873,1461157152
2459,4465602.151521972,5334463.58642504,1461199131
2460,4465477.7156963395,5333859.478233896,1461212947
2461,4465439.908360778,5333790.564232617,1461234540
2462,4485148.299221773,5342900.494969835,1461678336
2463,4465803.773247202,5334662.464535577,1464314376
2464,4465801.403952485,5334649.546449002,1464314383
2465,4465811.497221765,5334652.5105918385,1464321272
2466,4481112.439741035,5363510.982495996,146489767
2467,4481602.376279356,5363314.7450995585,146494606
2468,4481597.126480777,5363446.344790302,146494714
2469,4480647.852575285,5363153.089158904,146496463
2470,4480372.006334348,5362993.967809349,146497011
2471,4479187.909024587,5363182.437373861,146501672
2472,4479152.959457129,5363177.5954521885,146501673
2473,4479107.634511477,5362725.490230069,146506066
2474,4480617.714190464,5363764.569104933,146509447
2475,4481388.59075549,5355115.371878592,146526535
2476,4481354.848849262,5354998.613361504,146526538
2477,4481557.8257904425,5354086.6464369325,146527274
2478,4482270.325622844,5355122.218565868,146528275
2479,4482091.976204268,5354492.85274244,146528667
2480,4482641.4757800065,5354227.814645321,146529174
2481,4483405.038935908,5354136.501809308,146529180
2482,4482629.304633165,5354231.921790593,146529828
2483,4481906.010250232,5353369.497817198,146530975
2484,4482252.7842791835,5353741.059313074,146532168
2485,4482599.7635652665,5353342.22841122,146533592
2486,4481218.199977957,5353384.500304463,146535488
2487,4481307.022513142,5353355.450939992,146535637
2488,4481269.481012882,5353252.816746521,146535638
2489,4481486.912438694,5352380.966975472,146537063
2490,4481622.884044487,5352381.047335339,146537132
2491,4480030.350720329,5352775.446309344,146538090
2492,4481811.101713661,5354663.33563885,146539537
2493,4474175.4645487685,5330567.24651659,14658510
2494,4474072.685234481,5330619.017176657,14658512
2495,4474154.835421586,5330719.810406463,14658513
2496,4473993.867563668,5330668.612405702,14658515
2497,4473889.124355969,5330716.792613999,14658516
2498,4473956.058015048,5330607.160234557,14658519
2499,4473825.335785633,5330880.118673319,14658523
2500,4473781.741046575,5330771.803129316,14658524
2501,4473656.309214146,5330842.710791385,14658525
2502,4473588.706668038,5330841.232520916,14658527
2503,4473620.13264329,5330856.487930823,14658528
2504,4473844.774711672,5331255.246715087,14658531
2505,4473965.57738625,5331204.256971885,14658532
2506,4474010.297514865,5331299.558966529,14658534
2507,4474213.58805023,5331573.056612077,14658535
2508,4474046.610683556,5331663.691707557,14658538
2509,4474014.585918463,5331595.7746464,14658539
2510,4473782.281077742,5328762.551481927,14658540
2511,4471570.273408439,5327136.857178926,14658555
2512,4471581.362919049,5327120.856737415,14658558
2513,4471567.240859215,5327114.366361852,14658560
2514,4471425.561923411,5327319.070420121,14658571
2515,4471493.322657509,5327400.583253732,14658578
2516,4471569.757148725,5327679.136055071,14658580
2517,4458736.536967265,5340859.194004998,146586
2518,4471766.394566931,5327404.989564052,14658609
2519,4471931.015600122,5327408.0049411245,14658610
2520,4473978.921756597,5322641.444731696,14658611
2521,4473947.570859843,5322606.427670938,14658619
2522,4471351.630197094,5329873.996762893,14658674
2523,4466677.387744394,5343289.405584146,146607
2524,4469615.96170582,5343513.516684672,146622
2525,4474825.647690321,5333101.874574084,14666950
2526,4474932.459864713,5332943.218215076,14666954
2527,4474229.390712221,5332560.61073491,14666963
2528,4474129.751496647,5332428.4495416405,14666966
2529,4474418.6394423265,5332051.208339906,14666967
2530,4474363.733949781,5331926.326450748,14666969
2531,4479723.387376586,5338139.351986605,146710
2532,4479911.892405711,5337925.3451599665,146717
2533,4480984.977952269,5336372.027888784,146729
2534,4481976.59670849,5334387.252528874,146739
2535,4482166.903858796,5333342.928721187,146754
2536,4481801.518965721,5329794.512763269,146773
2537,4481725.398839361,5329540.62236828,146774
2538,4481585.9070740035,5329144.353150807,146775
2539,4471949.728113509,5353210.565100112,1467944212
2540,4486932.99400496,5315956.54267699,1468049178
2541,4476441.155406504,5322721.674318483,146855
2542,4475390.235288899,5321564.037559866,146869
2543,4475152.762275376,5321400.984133145,146870
2544,4474126.126978885,5320951.978776785,146882
2545,4473455.852198603,5321062.144759607,146886
2546,4473774.241563998,5321047.881035246,146887
2547,4473547.300204094,5321082.137242246,146896
2548,4472157.436035605,5321233.403881634,146913
2549,4448752.024461489,5329615.511571697,1469133546
2550,4449834.0374456765,5328644.480272224,1469133585
2551,4449734.938826046,5328722.856522501,1469133588
2552,4449693.650482616,5328758.914663979,1469133589
2553,4484554.322316078,5337281.300235281,146925856
2554,4485525.238635452,5338050.0859603565,146926172
2555,4485898.534041194,5338056.710669944,146926184
2556,4471447.037976507,5321519.308333882,146933
2557,4470735.084016365,5321819.842354986,146952
2558,4486450.545603436,5337020.961197959,146955965
2559,4470723.036587895,5321814.889003114,146957
2560,4470670.610289074,5321930.543277334,146961
2561,4470655.419602871,5322004.965525406,146962
2562,4470360.261112311,5321728.231229735,146965
2563,4469820.454972428,5321883.672665554,146977
2564,4469266.644235141,5321972.756943066,147007
2565,4470543.447064214,5322175.511449841,147018
2566,4469907.088922718,5324098.792153589,147025
2567,4469511.30243358,5328398.191768113,147038
2568,4469009.206589278,5329689.837454495,147042
2569,4468839.760560627,5329959.718828789,147044
2570,4468671.026826362,5330378.370885315,147047
2571,4467698.192042976,5330636.865655942,147056
2572,4466238.266647409,5330519.156293708,147062
2573,4465967.6648658225,5330400.767596687,147065
2574,4465903.408354145,5330388.640639257,147066
2575,4464173.4718563175,5330512.068071139,147076
2576,4464173.456274226,5331854.308813148,147085
2577,4463838.629166074,5331952.480256305,147086
2578,4459142.417306246,5332040.378335009,147103
2579,4459130.626222511,5331964.591720842,147104
2580,4458251.825246413,5332209.176048296,147116
2581,4502516.243689712,5344109.373821752,1471212037
2582,4477335.34613634,5332856.601430437,1471233823
2583,4457358.269408053,5333189.345847693,147139
2584,4457275.250123546,5333267.661138844,147140
2585,4457463.343875896,5333404.712109352,147143
2586,4475040.384357584,5319771.076964819,147154
2587,4475356.7484079255,5319065.100786871,147159
2588,4475192.802626209,5319467.725639072,147162
2589,4453047.879434717,5332199.925645977,147195541
2590,4453165.685498308,5332240.670584463,147195551
2591,4437959.241307732,5316866.882903443,1472855100
2592,4463872.100684017,5335215.22414422,1473361925
2593,4461473.220960517,5330007.870365332,1473604
2594,4461415.260820008,5330202.657201034,1473612
2595,4461429.48979173,5330005.718808456,1473613
2596,4461934.94899115,5330069.417402053,1473618
2597,4461929.565302863,5330159.022992444,1473619
2598,4461927.174418488,5330211.546472822,1473620
2599,4461716.821545656,5330216.097868432,1473625
2600,4463878.776456901,5335408.310814991,1474545587
2601,4463992.768843465,5335414.006996788,1474545637
2602,4464619.041121114,5335451.89143027,1474545673
2603,4463987.735412991,5335421.666929582,1474545733
2604,4464152.183924278,5335420.843439549,1475080943
2605,4464151.694012823,5335429.319808555,1475080971
2606,4464231.984068888,5335433.130789549,1475090337
2607,4464306.959051902,5335436.531325508,1475090338
2608,4464232.333992413,5335424.855462262,1475099664
2609,4464307.196857452,5335428.156626748,1475130122
2610,4464580.967016953,5335409.572017794,1475207861
2611,4465587.09920958,5334340.436858729,1475498667
2612,4465488.214232604,5334352.820419031,1475498684
2613,4465580.37738591,5334406.773334263,1475498718
2614,4465629.675951249,5334788.373394684,1475498733
2615,4465320.813968317,5335379.44397605,1477562294
2616,4464884.222325014,5335507.888270372,1477652466
2617,4464946.017055832,5335523.054019031,1477652471
2618,4465049.070563665,5335552.145447423,1477652480
2619,4465124.49455877,5335569.731649423,1477652491
2620,4436794.18281836,5327810.658641186,14779526
2621,4436883.689661447,5327923.365751909,14779533
2622,4437427.583850782,5331964.961940958,14779593
2623,4437440.364709254,5331994.636227788,14779601
2624,4437419.204951702,5331979.032243326,14779603
2625,4437450.567601985,5331973.0507325,14779606
2626,4437751.589355062,5332167.031093036,14779616
2627,4437936.634653816,5332172.346606684,14779621
2628,4437931.970251481,5332130.128071299,14779625
2629,4437903.258309015,5332127.159467201,14779628
2630,4437784.310463001,5332291.580779235,14779634
2631,4436846.341578227,5332899.814146916,14779669
2632,4436748.8363616355,5333096.026071188,14779678
2633,4435413.350319291,5333664.054408173,14779715
2634,4431371.207768337,5335751.803451454,14779806
2635,4429723.296915733,5339078.560593864,14779886
2636,4429681.941033675,5339389.045136407,14779892
2637,4437894.575714299,5332198.414226184,14781657
2638,4441695.345438679,5354031.766930334,1478286835
2639,4442810.623431341,5354841.98386541,1478286851
2640,4471638.341014215,5330884.113127331,14785097
2641,4471650.226872865,5330879.995533042,14785098
2642,4472576.856836638,5329480.552758737,14785106
2643,4472067.133781354,5330979.142250419,14785110
2644,4471733.78437961,5330855.407857281,14785111
2645,4471754.76878864,5330858.673364333,14785112
2646,4484030.152643712,5360266.688258677,1478948072
2647,4456422.899773407,5326299.623678793,1480005545
2648,4518299.217827108,5351976.5304805,1481566785
2649,4518050.028536293,5351991.752082082,1481566861
2650,4474833.07209899,5352316.811570648,148429157
2651,4462751.326144165,5330866.709523418,148442989
2652,4462758.187151009,5330804.294073812,148454228
2653,4462737.433469797,5330783.646483045,148455831
2654,4462777.226023669,5330685.110810531,148458369
2655,4462688.526316701,5330879.639937045,148463262
2656,4462674.16458928,5330680.38969938,148466126
2657,4462544.906725477,5330686.027729206,148466229
2658,4462686.055370883,5330584.337421999,148469687
2659,4462678.50861175,5330790.302429002,148469740
2660,4462688.556887003,5330680.095591263,148474915
2661,4462618.516802861,5330803.448782653,148477174
2662,4462658.220864527,5330887.777338388,148477199
2663,4462703.84740232,5331054.876422649,148477230
2664,4462711.212358174,5330962.53431061,148487602
2665,4470337.187322688,5345772.023678707,1484922582
2666,4470094.183858375,5345821.334571338,1484922583
2667,4469401.390811896,5345960.294342173,1484922584
2668,4510240.262997399,5343459.2249247935,148498098
2669,4462033.790616678,5330726.639390501,148500169
2670,4462001.257689706,5330592.32846176,148500178
2671,4461981.021311982,5330458.503053625,148500184
2672,4461908.447628501,5330609.937094434,148504573
2673,4462081.852536082,5330576.492548437,148504579
2674,4470851.596767766,5334154.93196678,1485132882
2675,4470872.113184912,5334125.61600302,1485132894
2676,4462281.322257689,5330493.264849447,148517029
2677,4462310.174025204,5330639.41073205,148517048
2678,4462478.307042523,5330582.005385209,148519979
2679,4462183.782491851,5330093.330697235,148520088
2680,4480101.957670607,5355458.7763054995,148526798
2681,4462382.622507478,5330497.968277876,148529502
2682,4462240.8554802975,5330391.663769551,148535412
2683,4462102.942569193,5330396.868463486,148535442
2684,4461889.7738516275,5330360.044458142,148537866
2685,4462002.836766958,5330364.907451469,148537885
2686,4462095.15632005,5330368.153231006,148537902
2687,4461899.260823035,5330316.3805939965,148539872
2688,4461899.7851074,5330566.04944862,148539885
2689,4462001.48398614,5330212.886925383,148543659
2690,4462078.601337257,5330207.526738084,148545858
2691,4462143.305673198,5330196.745476396,148545873
2692,4462198.294769577,5330175.176278875,148545892
2693,4461797.349020493,5330305.418195722,148547302
2694,4461818.958023295,5330000.558698116,148550203
2695,4461936.239424355,5329996.996878384,148550241
2696,4461930.290111055,5330140.370310967,148552178
2697,4462067.876989432,5330132.250326545,148552182
2698,4462105.907308147,5330481.270118712,148559424
2699,4462244.326027934,5330408.620735228,148562239
2700,4462242.4687728025,5330491.6198309455,148562257
2701,4462319.601848057,5330406.700806768,148562283
2702,4462422.154878007,5330494.149978892,148564833
2703,4461719.657223713,5330301.501019349,148568434
2704,4461687.649029298,5330333.640289825,148570555
2705,4461728.921504176,5330074.517720716,148578344
2706,4461710.1491013,5329941.406259569,148578366
2707,4461602.5629470665,5330079.123290561,148586004
2708,4461522.407468904,5330079.217292182,148586014
2709,4462054.691536648,5330058.736074813,148592475
2710,4462128.067370327,5330023.378048998,148592493
2711,4462031.432501232,5329715.35648739,148609063
2712,4461976.277381832,5329559.056629749,148612219
2713,4462074.311810121,5330475.875253302,148616157
2714,4462282.257405034,5330559.387944128,148624380
2715,4461516.015715084,5328080.66375136,148644849
2716,4461715.23014831,5327997.508534653,148644853
2717,4461766.434170533,5327969.589293476,148644854
2718,4467123.681572745,5333876.411325078,1487012420
2719,4469609.053715479,5349865.333376489,1487502333
2720,4469034.239389972,5350604.22665719,1487502343
2721,4499252.846981504,5335622.777427466,1487621005
2722,4472679.048573069,5364914.783934195,1487655959
2723,4470011.860134866,5353119.771301908,1488573386
2724,4470640.450505908,5353686.179249129,1488573419
2725,4469614.561088216,5362797.396473349,1489415535
2726,4467520.296727587,5366643.222156085,1489442409
2727,4467898.27127842,5366779.474184949,1489442413
2728,4466925.003835273,5368018.283468708,1489442437
2729,4467110.529763037,5371384.558523229,1489601335
2730,4499197.522067381,5336088.121336554,1491364452
2731,4499176.998762863,5335522.069374802,1491364454
2732,4484980.280362675,5356816.216409375,1492689562
2733,4482199.855246523,5357190.052060621,1492689575
2734,4485269.1113374,5358064.726718158,1492689624
2735,4433718.27050127,5347838.581307133,1492751663
2736,4462049.2836894775,5329771.281591742,149277816
2737,4465963.862415951,5328926.0563572,1493144758
2738,4466414.924899099,5327668.242388174,149389023
2739,4466256.623724973,5327244.526639311,149393158
2740,4466209.840134705,5327084.424535144,149393165
2741,4466146.463204003,5326986.601701862,149393167
2742,4472696.468695602,5338124.515409211,1494058087
2743,4472705.188264057,5338148.614446054,1494058089
2744,4472688.362236057,5338099.568354082,1494058091
2745,4472782.543619971,5338347.9426616775,1494058101
2746,4472756.808576758,5338387.295783676,1494058114
2747,4473044.284742133,5337988.634800083,1494073583
2748,4467616.084109224,5328728.335378482,1495724878
2749,4467640.196491505,5341234.680308607,1496124579
2750,4463146.106087203,5334464.927304534,1499298412
2751,4472224.265484728,5330277.4117586315,1499459931
2752,4489819.254250471,5369271.907131642,1500458420
2753,4469347.185715083,5333436.284080005,1501773010
2754,4471999.660039816,5330081.1910369545,1502699528
2755,4464034.019081041,5330240.1097042225,1502808269
2756,4469845.587140278,5329863.302688757,1503301175
2757,4469978.99366306,5329904.521707534,1503301183
2758,4513265.957937574,5355334.544686748,150345515
2759,4512398.380502838,5354610.097627293,150345527
2760,4512276.769384864,5354135.18953293,150345531
2761,4512762.416616979,5352690.083225137,150345546
2762,4512792.669338243,5351800.88480041,150345556
2763,4513030.336074618,5349964.244792855,150345570
2764,4473138.596475094,5337839.853487422,1505057406
2765,4469263.742746533,5331222.246255625,1505429429
2766,4469239.234540507,5331232.485801424,1505429436
2767,4470286.52666875,5361243.401003305,150555905
2768,4468770.07589372,5331103.239578619,1505585671
2769,4468765.517799765,5331104.376440107,1505585680
2770,4468392.108057949,5331418.011828943,1506099461
2771,4469739.401656641,5330883.151754685,1506641353
2772,4469115.396294484,5331305.175231715,1506641801
2773,4477049.981299904,5330761.875048691,15076576
2774,4477074.166539549,5330802.719872808,15076577
2775,4477315.027156353,5330729.960931557,15076583
2776,4477128.925901836,5330867.983067748,15076584
2777,4477193.680201605,5330945.371594079,15076586
2778,4477012.637926967,5331122.451253534,15076589
2779,4479295.534825328,5330202.435452771,15090849
2780,4478630.681135254,5330702.575805031,15090858
2781,4449992.98317319,5357328.56056095,1509091723
2782,4478463.141827173,5330422.294241221,15091020
2783,4479541.642435738,5330097.50531174,15091026
2784,4477065.6201605,5330534.219300788,15091209
2785,4458177.774839504,5336485.702987031,1510042266
2786,4458250.818864471,5336487.614550884,1510042269
2787,4458255.607727815,5336503.625650371,1510042281
2788,4458291.013489835,5336507.091964504,1510042282
2789,4471906.465032729,5330202.050518524,1510068338
2790,4472069.21999248,5330216.08665534,1510068345
2791,4472223.642905643,5330210.597494362,1510068348
2792,4460941.704929462,5329605.881627011,1510118865
2793,4460558.236538656,5328936.122291058,1510118868
2794,4493097.415577986,5344155.428911275,1511883398
2795,4460933.247360324,5328718.637836238,1511925065
2796,4493202.217464514,5341714.410176504,1511941316
2797,4472896.60062666,5337565.387058743,1512023159
2798,4460452.621752845,5335875.247218111,151222311
2799,4460540.867257172,5335890.4822923895,151222519
2800,4460612.772104046,5335901.072150829,151222520
2801,4460778.55469186,5335883.851057939,151222525
2802,4460862.149043883,5335866.508375995,151222527
2803,4460937.422795248,5335851.948241266,151222528
2804,4461014.294675212,5335836.0326781375,151222529
2805,4460459.443064725,5336031.912862909,151222690
2806,4460534.518477248,5336021.39640165,151222691
2807,4460607.182049798,5336012.799081164,151222692
2808,4460625.446930708,5335813.315360438,151222811
2809,4460561.337831001,5335798.379171529,151222843
2810,4460767.398841407,5335815.140026148,151222887
2811,4460761.757030572,5335735.782724769,151222888
2812,4460846.284920778,5335738.171242786,151223017
2813,4460845.724759853,5335651.0729367165,151223020
2814,4461252.372780103,5335692.588287736,151223379
2815,4461145.129762678,5335693.4619264575,151223380
2816,4461037.331675608,5335719.839276657,151223385
2817,4460995.8462649835,5335728.607112777,151223387
2818,4460922.2737851245,5335736.538466049,151223389
2819,4460571.514337723,5335706.614126753,151223396
2820,4478229.018781497,5346224.014289568,1513292504
2821,4478247.826906051,5346246.7711122,1513292508
2822,4478295.026449598,5346342.0091503365,1513292530
2823,4478229.113736743,5346349.589063864,1513292531
2824,4478316.067876789,5346551.24673188,1513292562
2825,4478434.732418034,5346575.636843601,1513292564
2826,4488285.107778928,5344287.48847561,1513312823
2827,4469848.647934089,5350005.434902218,1514485380
2828,4478021.262038132,5348396.71270384,1515843893
2829,4479941.243623217,5344307.497155537,1515926129
2830,4479402.346129403,5345513.540892401,1515926277
2831,4483955.189039675,5344262.419062041,1516652031
2832,4447743.53093033,5332856.9772648085,1517608795
2833,4447404.342307749,5332980.5542058265,1517608798
2834,4447476.463462898,5333018.222407163,1517608799
2835,4440445.7734745005,5359147.091024081,1521698119
2836,4474857.010818566,5331315.752527963,15247065
2837,4474914.532085522,5330831.923843343,15247067
2838,4474156.422735051,5331727.409222996,15247068
2839,4474244.65547394,5331944.30856041,15247069
2840,4474075.408452401,5331735.960203506,15247072
2841,4473912.7099031005,5331806.720398518,15247073
2842,4458589.847959917,5350284.040479824,1525115086
2843,4479319.750574023,5353751.655462998,1525129481
2844,4465131.552949102,5330343.977857961,1526071664
2845,4469622.217119637,5347040.620844318,152775708
2846,4467796.690882894,5330229.164781032,1529681093
2847,4466131.058514446,5329758.8491225885,1529775015
2848,4466130.456553212,5329786.729673844,1529775017
2849,4442842.281920972,5353160.66130544,1530190314
2850,4443198.133739954,5352799.304226921,1530190315
2851,4442829.543384828,5353503.119662993,1530190319
2852,4460575.9096540315,5328262.266253173,1530292385
2853,4460361.53143096,5328442.341554077,1530292721
2854,4472688.71313005,5337432.209264779,1530381874
2855,4472864.52098912,5337593.038533289,1531356990
2856,4477274.963899098,5353749.794602698,153153007
2857,4479240.176773789,5353634.809912044,153241073
2858,4479384.838181122,5353589.358084058,153246577
2859,4479514.182522362,5355738.989207146,153252196
2860,4482212.068028288,5355581.383235256,153261834
2861,4482052.119256092,5355068.162678172,153263348
2862,4482198.707413837,5329165.763380179,15326915
2863,4482253.071220406,5329242.340187905,15326917
2864,4482284.7217463795,5329265.136795571,15326918
2865,4476884.749113762,5329078.800867317,15327556
2866,4503592.80656783,5335753.916696893,153296926
2867,4503546.000322772,5335797.98784338,153296932
2868,4504574.303452772,5336804.273789338,153297002
2869,4466166.734633358,5332307.669297907,1533294953
2870,4473292.783101003,5337632.43713443,1534039967
2871,4478334.317017364,5326725.951866178,1535117662
2872,4479094.992012332,5327335.535558559,1535117664
2873,4479100.845219913,5327308.2271750765,1535117677
2874,4475266.987455861,5330553.712869681,15355002
2875,4475298.4191797655,5330689.835185418,15355003
2876,4474367.274367168,5330402.170413043,15355006
2877,4474154.468245735,5330490.46116817,15355010
2878,4474015.46678142,5330550.147023368,15355012
2879,4474323.851339624,5328508.238334289,15355014
2880,4473938.232594739,5327339.34520747,15355038
2881,4475644.226322556,5326820.825432604,15355043
2882,4475377.523764191,5326781.480093002,15355045
2883,4475136.843592074,5326853.21752799,15355049
2884,4475153.262401038,5326986.168181814,15355051
2885,4475136.357833864,5326789.44960781,15355054
2886,4460644.481373881,5328178.39618023,1536000212
2887,4485854.980406847,5358144.8621933395,1536725413
2888,4491837.497445068,5352036.227887465,1536812856
2889,4476407.271337129,5330355.750249029,15369455
2890,4476680.418828949,5330599.046809205,15369471
2891,4476016.554689335,5329984.183872949,15369682
2892,4476193.259352812,5329922.88916252,15369696
2893,4466503.9575865995,5333199.184680214,1537519383
2894,4466544.582280855,5333206.786069792,1537519385
2895,4449054.757563324,5363497.888133636,1539947305
2896,4477388.259202333,5330628.050216137,15420517
2897,4477591.912015956,5330363.09502497,15420523
2898,4477817.315451687,5330545.320056211,15420526
2899,4478105.345308656,5330275.78679716,15420530
2900,4478183.456539666,5330467.387435567,15420531
2901,4478160.687333628,5330399.812596102,15420532
2902,4478432.985689045,5330318.4301231755,15420533
2903,4477441.222549873,5331183.613549494,15420590
2904,4478939.530522549,5330755.837145099,15421642
2905,4460227.2977894,5336631.199645465,154287774
2906,4459857.214534375,5336434.777745841,154288344
2907,4460150.48042745,5336362.221896925,154290123
2908,4475793.278546772,5327695.004630635,15431119
2909,4476020.3910326315,5327491.0521609215,15431122
2910,4476015.490368789,5327399.0704016,15431124
2911,4476123.0079391,5327471.942594479,15431129
2912,4476314.976403317,5327281.2696246235,15431135
2913,4476309.450398391,5327364.599322009,15431136
2914,4476029.089371443,5326994.110141577,15431142
